table_schema,table_name,ordinal_position,column_name,data_type,base_type_name,type_category,is_nullable,column_default,is_enum,is_array
public,tenants,39,bank_name,text,text,S,true,null,false,false
public,tenants,40,bank_branch,text,text,S,true,null,false,false
public,tenants,41,bank_account_number,text,text,S,true,null,false,false
public,tenants,42,bank_account_holder,text,text,S,true,null,false,false
public,tenants,43,bank_ifsc,text,text,S,true,null,false,false
public,tenants,44,aadhar_number,text,text,S,true,null,false,false
public,tenants,45,pan_number,text,text,S,true,null,false,false
public,tenants,46,gst_number,text,text,S,true,null,false,false
public,tenants,47,gst_name,text,text,S,true,null,false,false
public,tenants,48,aadhar_image_url,text,text,S,true,null,false,false
public,tenants,49,address,text,text,S,true,null,false,false
public,tenants,50,emergency_contact_relation,text,text,S,true,null,false,false
public,tenants,51,tenant_rating,numeric,numeric,N,true,null,false,false
public,tenants,52,rating_last_computed,timestamp with time zone,timestamptz,D,true,null,false,false
public,tenants,54,property_id,uuid,uuid,U,true,null,false,false
public,tenants,55,upi_id,text,text,S,true,null,false,false
public,ticket_assignment_rules,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,ticket_assignment_rules,2,issue_type_id,uuid,uuid,U,true,null,false,false
public,ticket_assignment_rules,3,assigned_employee_id,uuid,uuid,U,false,null,false,false
public,ticket_assignment_rules,4,priority,integer,int4,N,true,1,false,false
public,ticket_assignment_rules,5,organization_id,uuid,uuid,U,true,null,false,false
public,ticket_assignment_rules,6,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,ticket_assignment_rules,7,rule_type,text,text,S,false,'issue_type'::text,false,false
public,ticket_assignment_rules,8,apartment_code,text,text,S,true,null,false,false
public,ticket_cost_estimates,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,ticket_cost_estimates,2,ticket_id,uuid,uuid,U,false,null,false,false
public,ticket_cost_estimates,3,organization_id,uuid,uuid,U,false,null,false,false
public,ticket_cost_estimates,4,item_name,text,text,S,false,null,false,false
public,ticket_cost_estimates,5,cost_type,text,text,S,false,'parts'::text,false,false
public,ticket_cost_estimates,6,quantity,integer,int4,N,false,1,false,false
public,ticket_cost_estimates,7,unit_price,numeric,numeric,N,false,0,false,false
public,ticket_cost_estimates,8,total,numeric,numeric,N,false,0,false,false
public,ticket_cost_estimates,9,status,text,text,S,false,'pending'::text,false,false
public,ticket_cost_estimates,10,submitted_by,uuid,uuid,U,true,null,false,false
public,ticket_cost_estimates,11,approved_by,uuid,uuid,U,true,null,false,false
public,ticket_cost_estimates,12,decline_reason,text,text,S,true,null,false,false
public,ticket_cost_estimates,13,approved_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,ticket_cost_estimates,14,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,ticket_cost_estimates,15,item_type,text,text,S,true,null,false,false
public,ticket_cost_estimates,16,price,numeric,numeric,N,true,null,false,false
public,ticket_cost_estimates,17,updated_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,ticket_cost_estimates,18,is_auto_approved,boolean,bool,B,true,false,false,false
public,ticket_cost_estimates,19,auto_approval_reason,text,text,S,true,null,false,false
public,ticket_cost_estimates,20,repeat_job_alert,boolean,bool,B,true,false,false,false
public,ticket_cost_estimates,21,repeat_job_previous_ticket_id,uuid,uuid,U,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,1,id,uuid,uuid,U,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,2,ticket_id,uuid,uuid,U,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,3,organization_id,uuid,uuid,U,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,4,item_name,text,text,S,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,5,cost_type,text,text,S,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,6,quantity,integer,int4,N,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,7,unit_price,numeric,numeric,N,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,8,total,numeric,numeric,N,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,9,status,text,text,S,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,10,submitted_by,uuid,uuid,U,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,11,approved_by,uuid,uuid,U,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,12,decline_reason,text,text,S,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,13,approved_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,14,created_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,15,item_type,text,text,S,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,16,price,numeric,numeric,N,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,17,updated_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,18,is_auto_approved,boolean,bool,B,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,19,auto_approval_reason,text,text,S,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,20,repeat_job_alert,boolean,bool,B,true,null,false,false
public,ticket_cost_estimates_dedupe_backup_20260715,21,repeat_job_previous_ticket_id,uuid,uuid,U,true,null,false,false
public,ticket_logs,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,ticket_logs,2,ticket_id,uuid,uuid,U,true,null,false,false
public,ticket_logs,3,action,text,text,S,false,null,false,false
public,ticket_logs,4,old_status,text,text,S,true,null,false,false
public,ticket_logs,5,new_status,text,text,S,true,null,false,false
public,ticket_logs,6,created_by,uuid,uuid,U,true,null,false,false
public,ticket_logs,7,notes,text,text,S,true,null,false,false
public,ticket_logs,8,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,ticket_logs,16,organization_id,uuid,uuid,U,true,null,false,false
public,ticket_number_counters,1,organization_id,uuid,uuid,U,false,null,false,false
public,ticket_number_counters,2,property_id,uuid,uuid,U,false,null,false,false
public,ticket_number_counters,3,yy,smallint,int2,N,false,null,false,false
public,ticket_number_counters,4,mm,smallint,int2,N,false,null,false,false
public,ticket_number_counters,5,last_seq,integer,int4,N,false,0,false,false
public,ticket_number_counters,6,updated_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,ticket_purchases,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,ticket_purchases,2,ticket_id,uuid,uuid,U,false,null,false,false
public,ticket_purchases,3,cost_estimate_id,uuid,uuid,U,true,null,false,false
public,ticket_purchases,4,organization_id,uuid,uuid,U,true,null,false,false
public,ticket_purchases,6,quantity,integer,int4,N,false,1,false,false
public,ticket_purchases,7,estimated_cost,numeric,numeric,N,true,0,false,false
public,ticket_purchases,8,actual_cost,numeric,numeric,N,false,0,false,false
public,ticket_purchases,9,vendor_id,uuid,uuid,U,true,null,false,false
public,ticket_purchases,10,vendor_name_manual,text,text,S,true,null,false,false
public,ticket_purchases,11,invoice_url,text,text,S,true,null,false,false
public,ticket_purchases,12,purchased_by,uuid,uuid,U,true,null,false,false
public,ticket_purchases,13,purchase_date,date,date,D,true,CURRENT_DATE,false,false
public,ticket_purchases,14,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,ticket_purchases,15,updated_at,timestamp without time zone,timestamp,D,true,now(),false,false
public,ticket_purchases,19,item_name,text,text,S,true,null,false,false
public,ticket_resolutions,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,ticket_resolutions,2,ticket_id,uuid,uuid,U,false,null,false,false
public,ticket_resolutions,3,organization_id,uuid,uuid,U,false,null,false,false
public,ticket_resolutions,4,resolution_type,text,text,S,false,null,false,false
public,ticket_resolutions,5,service_type,text,text,S,true,null,false,false
public,ticket_resolutions,6,vendor_id,uuid,uuid,U,true,null,false,false
public,ticket_resolutions,7,vendor_name_manual,text,text,S,true,null,false,false
public,ticket_resolutions,8,items_used,jsonb,jsonb,U,true,'[]'::jsonb,false,false
public,ticket_resolutions,9,total_parts_cost,numeric,numeric,N,true,0,false,false
public,ticket_resolutions,10,total_labour_cost,numeric,numeric,N,true,0,false,false
public,ticket_resolutions,11,total_cost,numeric,numeric,N,true,0,false,false
public,ticket_resolutions,12,closure_summary,text,text,S,true,null,false,false
public,ticket_resolutions,13,resolved_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,ticket_resolutions,14,resolved_by,uuid,uuid,U,true,null,false,false
public,ticket_resolutions,15,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,ticket_resolutions,16,bank_account_id,uuid,uuid,U,true,null,false,false
public,ticket_resolutions,17,payment_date,date,date,D,true,null,false,false
public,ticket_resolutions,18,payment_reference_no,text,text,S,true,null,false,false
public,ticket_resolutions,19,proof_of_purchase_url,text,text,S,true,null,false,false
public,ticket_resolutions,20,proof_of_payment_url,text,text,S,true,null,false,false
public,ticket_resolutions,21,actual_items_used,jsonb,jsonb,U,true,null,false,false
public,ticket_resolutions,22,actual_total_cost,numeric,numeric,N,true,null,false,false
public,ticket_resolutions,23,diagnostic_estimated_cost,numeric,numeric,N,true,null,false,false
public,ticket_resolutions,24,updated_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,tickets,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,tickets,2,ticket_number,text,text,S,true,null,false,false
public,tickets,3,issue_type_id,uuid,uuid,U,true,null,false,false
public,tickets,4,description,text,text,S,false,null,false,false
public,tickets,5,status,text,text,S,true,'open'::text,false,false
public,tickets,6,priority,text,text,S,true,'medium'::text,false,false
public,tickets,7,approval_status,text,text,S,true,'auto_approved'::text,false,false
public,tickets,8,assigned_employee_id,uuid,uuid,U,true,null,false,false
public,tickets,9,created_by,uuid,uuid,U,true,null,false,false
public,tickets,10,tenant_id,uuid,uuid,U,true,null,false,false
public,tickets,11,property_id,uuid,uuid,U,true,null,false,false
public,tickets,12,apartment_id,uuid,uuid,U,true,null,false,false
public,tickets,13,bed_id,uuid,uuid,U,true,null,false,false
public,tickets,14,organization_id,uuid,uuid,U,true,null,false,false
public,tickets,15,total_cost,numeric,numeric,N,true,0,false,false
public,tickets,16,sla_deadline,timestamp with time zone,timestamptz,D,true,null,false,false
public,tickets,17,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,tickets,18,updated_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,upi_tenant_mappings,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,upi_tenant_mappings,2,organization_id,uuid,uuid,U,false,null,false,false
public,upi_tenant_mappings,3,tenant_id,uuid,uuid,U,false,null,false,false
public,upi_tenant_mappings,4,upi_id,text,text,S,true,null,false,false
public,upi_tenant_mappings,5,normalized_upi_id,text,text,S,true,null,false,false
public,upi_tenant_mappings,6,bank_transaction_ref,text,text,S,true,null,false,false
public,upi_tenant_mappings,7,normalized_transaction_ref,text,text,S,true,null,false,false
public,upi_tenant_mappings,8,confidence,numeric,numeric,N,true,null,false,false
public,upi_tenant_mappings,9,match_source,text,text,S,true,null,false,false
public,upi_tenant_mappings,10,last_seen_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,upi_tenant_mappings,11,created_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,user_roles,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,user_roles,2,user_id,uuid,uuid,U,false,null,false,false
public,user_roles,3,role,app_role,app_role,E,false,null,true,false
public,users,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,users,2,first_name,text,text,S,true,null,false,false
public,users,3,last_name,text,text,S,true,null,false,false
public,users,4,name,text,text,S,true,null,false,false
public,users,5,email,text,text,S,true,null,false,false
public,users,6,email_verified_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,users,7,phone,text,text,S,true,null,false,false
public,users,8,phone_verified_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,users,9,is_anonymous,boolean,bool,B,true,false,false,false
public,users,10,role,text,text,S,true,null,false,false
public,users,11,must_set_password,boolean,bool,B,true,false,false,false
public,users,12,password_set_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,users,13,active_session_id,text,text,S,true,null,false,false
public,users,14,last_login_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,users,15,reports_to,uuid,uuid,U,true,null,false,false
public,users,16,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,vendor_remarks,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,vendor_remarks,2,organization_id,uuid,uuid,U,false,null,false,false
public,vendor_remarks,3,vendor_id,uuid,uuid,U,false,null,false,false
public,vendor_remarks,4,remark_type,text,text,S,false,null,false,false
public,vendor_remarks,5,title,text,text,S,false,null,false,false
public,vendor_remarks,6,description,text,text,S,true,null,false,false
public,vendor_remarks,7,severity,text,text,S,true,'medium'::text,false,false
public,vendor_remarks,8,created_by,uuid,uuid,U,true,null,false,false
public,vendor_remarks,9,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,vendors,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,vendors,2,organization_id,uuid,uuid,U,false,null,false,false
public,vendors,3,vendor_name,text,text,S,false,null,false,false
public,vendors,4,contact_person,text,text,S,true,null,false,false
public,vendors,5,phone,text,text,S,true,null,false,false
public,vendors,6,email,text,text,S,true,null,false,false
public,vendors,7,address,text,text,S,true,null,false,false
public,vendors,8,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,vendors,9,gst_number,text,text,S,true,null,false,false
public,vendors,10,pan_number,text,text,S,true,null,false,false
public,vendors,11,bank_name,text,text,S,true,null,false,false
public,vendors,12,bank_account_number,text,text,S,true,null,false,false
public,vendors,13,bank_ifsc,text,text,S,true,null,false,false
public,vendors,14,id_proof_url,text,text,S,true,null,false,false
public,vendors,15,status,text,text,S,true,'active'::text,false,false
public,vendors,16,notes,text,text,S,true,null,false,false
public,vendors,17,vendor_rating,integer,int4,N,true,null,false,false
public,whatsapp_conversations,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,whatsapp_conversations,2,organization_id,uuid,uuid,U,true,null,false,false
public,whatsapp_conversations,3,tenant_id,uuid,uuid,U,true,null,false,false
public,whatsapp_conversations,4,provider,text,text,S,false,'botbee'::text,false,false
public,whatsapp_conversations,5,phone_e164,text,text,S,false,null,false,false
public,whatsapp_conversations,6,status,text,text,S,false,'active'::text,false,false
public,whatsapp_conversations,7,pending_action,jsonb,jsonb,U,true,null,false,false
public,whatsapp_conversations,8,last_user_message,text,text,S,true,null,false,false
public,whatsapp_conversations,9,last_assistant_message,text,text,S,true,null,false,false
public,whatsapp_conversations,10,last_event_id,uuid,uuid,U,true,null,false,false
public,whatsapp_conversations,11,expires_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,whatsapp_conversations,12,created_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,whatsapp_conversations,13,updated_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,whatsapp_dedup,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,whatsapp_dedup,2,provider,text,text,S,false,'botbee'::text,false,false
public,whatsapp_dedup,3,dedup_key,text,text,S,false,null,false,false
public,whatsapp_dedup,4,event_id,uuid,uuid,U,true,null,false,false
public,whatsapp_dedup,5,created_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,whatsapp_events,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,whatsapp_events,2,organization_id,uuid,uuid,U,true,null,false,false
public,whatsapp_events,3,tenant_id,uuid,uuid,U,true,null,false,false
public,whatsapp_events,4,provider,text,text,S,false,'botbee'::text,false,false
public,whatsapp_events,5,direction,text,text,S,false,null,false,false
public,whatsapp_events,6,event_type,text,text,S,false,'message'::text,false,false
public,whatsapp_events,7,external_message_id,text,text,S,true,null,false,false
public,whatsapp_events,8,external_conversation_id,text,text,S,true,null,false,false
public,whatsapp_events,9,from_phone,text,text,S,true,null,false,false
public,whatsapp_events,10,to_phone,text,text,S,true,null,false,false
public,whatsapp_events,11,message_type,text,text,S,false,'text'::text,false,false
public,whatsapp_events,12,message_text,text,text,S,true,null,false,false
public,whatsapp_events,13,language,text,text,S,true,null,false,false
public,whatsapp_events,14,transcript,text,text,S,true,null,false,false
public,whatsapp_events,15,transcript_en,text,text,S,true,null,false,false
public,whatsapp_events,16,raw_payload,jsonb,jsonb,U,false,'{}'::jsonb,false,false
public,whatsapp_events,17,normalized_payload,jsonb,jsonb,U,false,'{}'::jsonb,false,false
public,whatsapp_events,18,processing_status,text,text,S,false,'received'::text,false,false
public,whatsapp_events,19,correlation_id,uuid,uuid,U,true,gen_random_uuid(),false,false
public,whatsapp_events,20,processed_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,whatsapp_events,21,error_message,text,text,S,true,null,false,false
public,whatsapp_events,22,created_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,whatsapp_events,23,updated_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,whatsapp_failures,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,whatsapp_failures,2,event_id,uuid,uuid,U,false,null,false,false
public,whatsapp_failures,3,stage,text,text,S,false,null,false,false
public,whatsapp_failures,4,attempt_count,integer,int4,N,false,0,false,false
public,whatsapp_failures,5,next_retry_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,whatsapp_failures,6,last_error,text,text,S,true,null,false,false
public,whatsapp_failures,7,dead_letter,boolean,bool,B,false,false,false,false
public,whatsapp_failures,8,created_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,whatsapp_failures,9,updated_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,whatsapp_payment_submissions,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,whatsapp_payment_submissions,2,organization_id,uuid,uuid,U,false,null,false,false
public,whatsapp_payment_submissions,3,tenant_id,uuid,uuid,U,true,null,false,false
public,whatsapp_payment_submissions,4,from_phone,text,text,S,false,null,false,false
public,whatsapp_payment_submissions,5,whatsapp_event_id,uuid,uuid,U,true,null,false,false
public,whatsapp_payment_submissions,6,image_url,text,text,S,true,null,false,false
public,whatsapp_payment_submissions,7,image_original_url,text,text,S,true,null,false,false
public,whatsapp_payment_submissions,8,ocr_amount,"numeric(14,2)",numeric,N,true,null,false,false
public,whatsapp_payment_submissions,9,ocr_payment_mode,text,text,S,true,null,false,false
public,whatsapp_payment_submissions,10,ocr_transaction_reference,text,text,S,true,null,false,false
public,whatsapp_payment_submissions,11,ocr_receiving_bank,text,text,S,true,null,false,false
public,whatsapp_payment_submissions,12,ocr_raw,jsonb,jsonb,U,true,null,false,false
public,whatsapp_payment_submissions,13,ocr_confidence,text,text,S,true,null,false,false
public,whatsapp_payment_submissions,14,status,text,text,S,false,'pending_verification'::text,false,false
public,whatsapp_payment_submissions,15,receipt_id,uuid,uuid,U,true,null,false,false
public,whatsapp_payment_submissions,16,verified_by,uuid,uuid,U,true,null,false,false
public,whatsapp_payment_submissions,17,verified_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,whatsapp_payment_submissions,18,rejection_reason,text,text,S,true,null,false,false
public,whatsapp_payment_submissions,19,created_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,whatsapp_payment_submissions,20,updated_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,whatsapp_payment_submissions,21,matched_invoice_id,uuid,uuid,U,true,null,false,false
public,whatsapp_payment_submissions,22,match_confidence,text,text,S,true,null,false,false
public,whatsapp_payment_submissions,23,ocr_sender_bank,text,text,S,true,null,false,false
public,whatsapp_payment_submissions,24,ocr_sender_account_holder,text,text,S,true,null,false,false
public,whatsapp_payment_submissions,25,ocr_receiver_upi_id,text,text,S,true,null,false,false
public,whatsapp_payment_submissions,26,ocr_receiver_account_last4,text,text,S,true,null,false,false
public,whatsapp_payment_submissions,27,auto_accept_skip_reason,text,text,S,true,null,false,false
public,whatsapp_payment_submissions,28,auto_accept_decision,jsonb,jsonb,U,true,null,false,false
public,whatsapp_payment_submissions,29,ocr_sender_upi_id,text,text,S,true,null,false,false
public,whatsapp_payment_submissions,30,ocr_receiving_upi_id,text,text,S,true,null,false,false
public,whatsapp_payment_submissions,31,ocr_payment_date,date,date,D,true,null,false,false
public,whatsapp_send_deliveries,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,whatsapp_send_deliveries,2,organization_id,uuid,uuid,U,false,null,false,false
public,whatsapp_send_deliveries,3,job_id,uuid,uuid,U,false,null,false,false
public,whatsapp_send_deliveries,4,delivery_kind,text,text,S,false,null,false,false
public,whatsapp_send_deliveries,5,reference_id,text,text,S,true,null,false,false
public,whatsapp_send_deliveries,6,tenant_id,uuid,uuid,U,true,null,false,false
public,whatsapp_send_deliveries,7,tenant_name,text,text,S,true,null,false,false
public,whatsapp_send_deliveries,8,label,text,text,S,true,null,false,false
public,whatsapp_send_deliveries,9,payload,jsonb,jsonb,U,false,'{}'::jsonb,false,false
public,whatsapp_send_deliveries,10,status,text,text,S,false,'pending'::text,false,false
public,whatsapp_send_deliveries,11,error_message,text,text,S,true,null,false,false
public,whatsapp_send_deliveries,12,phone_masked,text,text,S,true,null,false,false
public,whatsapp_send_deliveries,13,created_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,whatsapp_send_deliveries,14,sent_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,whatsapp_send_jobs,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,whatsapp_send_jobs,2,organization_id,uuid,uuid,U,false,null,false,false
public,whatsapp_send_jobs,3,created_by,uuid,uuid,U,true,null,false,false
public,whatsapp_send_jobs,4,job_type,text,text,S,false,null,false,false
public,whatsapp_send_jobs,5,status,text,text,S,false,'pending'::text,false,false
public,whatsapp_send_jobs,6,total_count,integer,int4,N,false,0,false,false
public,whatsapp_send_jobs,7,sent_count,integer,int4,N,false,0,false,false
public,whatsapp_send_jobs,8,failed_count,integer,int4,N,false,0,false,false
public,whatsapp_send_jobs,9,error_message,text,text,S,true,null,false,false
public,whatsapp_send_jobs,10,error_details,jsonb,jsonb,U,true,null,false,false
public,whatsapp_send_jobs,11,payload,jsonb,jsonb,U,false,'{}'::jsonb,false,false
public,whatsapp_send_jobs,12,label,text,text,S,true,null,false,false
public,whatsapp_send_jobs,13,dismissed_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,whatsapp_send_jobs,14,created_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,whatsapp_send_jobs,15,updated_at,timestamp with time zone,timestamptz,D,false,now(),false,false
